id,name,organism,known_action,position,parent_key
BE0001120,Heat shock protein HSP 90-alpha,Human,unknown,1,DB07495
BE0003964,Epoxide hydrolase,Mycobacterium tuberculosis,unknown,1,DB07496
BE0003965,Biotin/lipoyl attachment protein,Bacillus subtilis (strain 168),unknown,1,DB07497
BE0000698,"Pyruvate carboxylase, mitochondrial",Human,unknown,2,DB07497
BE0003966,Pyruvate carboxylase,Staphylococcus aureus (strain Mu50 / ATCC 700699),unknown,3,DB07497
BE0000747,Aldose reductase,Human,unknown,1,DB07498
BE0003967,Gag-Pol polyprotein,MoMLV,unknown,1,DB07499
BE0003768,Group IIE secretory phospholipase A2,Human,unknown,1,DB07500
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07501
BE0001120,Heat shock protein HSP 90-alpha,Human,unknown,1,DB07502
BE0001315,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",Human,unknown,1,DB07503
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07504
BE0003804,Gag-Pol polyprotein,HIV-1,unknown,1,DB07505
BE0003753,Carboxypeptidase A1,Human,unknown,1,DB07506
BE0003783,Thermolysin,Bacillus thermoproteolyticus,unknown,2,DB07506
BE0003968,Retinoid-inducible serine carboxypeptidase,Human,unknown,3,DB07506
BE0001501,Thymidylate synthase,Lactobacillus casei,unknown,1,DB07507
BE0000048,Prothrombin,Human,unknown,1,DB07508
BE0000215,Peroxisome proliferator-activated receptor gamma,Human,unknown,1,DB07509
BE0003969,"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase",Burkholderia xenovorans (strain LB400),unknown,1,DB07510
BE0001501,Thymidylate synthase,Lactobacillus casei,unknown,1,DB07511
BE0002196,Amine oxidase [flavin-containing] B,Human,unknown,1,DB07512
BE0002196,Amine oxidase [flavin-containing] B,Human,unknown,1,DB07513
BE0000369,Vascular endothelial growth factor receptor 2,Human,unknown,1,DB07514
BE0000048,Prothrombin,Human,unknown,1,DB07515
BE0003969,"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase",Burkholderia xenovorans (strain LB400),unknown,1,DB07516
BE0003185,Putative alkylsulfatase,Pseudomonas putida,unknown,1,DB07518
BE0000988,Beta-secretase 1,Human,unknown,1,DB07519
BE0001646,Cathepsin S,Human,unknown,1,DB07520
BE0000048,Prothrombin,Human,unknown,1,DB07521
BE0000048,Prothrombin,Human,unknown,1,DB07522
BE0001277,Serine/threonine-protein kinase pim-1,Human,unknown,1,DB07524
BE0002131,Fibroblast growth factor receptor 1,Human,unknown,1,DB07525
BE0001559,Beta-lactamase IMP-1,Serratia marcescens,unknown,1,DB07526
BE0000048,Prothrombin,Human,unknown,1,DB07527
BE0000369,Vascular endothelial growth factor receptor 2,Human,unknown,1,DB07528
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07529
BE0003728,Nuclear receptor coactivator 1,Human,unknown,1,DB07530
BE0000779,Vitamin D3 receptor,Human,unknown,2,DB07530
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07531
BE0003734,Cyclin-A2,Human,unknown,1,DB07533
BE0001072,Cyclin-dependent kinase 2,Human,unknown,2,DB07533
BE0003734,Cyclin-A2,Human,unknown,1,DB07534
BE0001072,Cyclin-dependent kinase 2,Human,unknown,2,DB07534
BE0000988,Beta-secretase 1,Human,unknown,1,DB07535
BE0001333,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,Aquifex aeolicus (strain VF5),unknown,1,DB07536
BE0000369,Vascular endothelial growth factor receptor 2,Human,unknown,1,DB07537
BE0003734,Cyclin-A2,Human,unknown,1,DB07538
BE0001072,Cyclin-dependent kinase 2,Human,unknown,2,DB07538
BE0003734,Cyclin-A2,Human,unknown,1,DB07539
BE0001072,Cyclin-dependent kinase 2,Human,unknown,2,DB07539
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07540
BE0001358,Beta-lactamase,Escherichia coli (strain K12),unknown,1,DB07541
BE0000941,Cathepsin D,Human,unknown,1,DB07542
BE0001248,Lysozyme,Enterobacteria phage T4,unknown,1,DB07543
BE0000694,Beta-2 adrenergic receptor,Human,unknown,2,DB07543
BE0000517,"Branched-chain-amino-acid aminotransferase, cytosolic",Human,unknown,1,DB07544
BE0000991,Aurora kinase A,Human,unknown,1,DB07545
BE0003984,Casein kinase II subunit alpha',Human,unknown,1,DB07546
BE0003752,Genome polyprotein,Hepatitis C virus subtype 1b,unknown,1,DB07547
BE0000048,Prothrombin,Human,unknown,1,DB07548
BE0000048,Prothrombin,Human,unknown,1,DB07549
BE0000048,Prothrombin,Human,unknown,1,DB07550
BE0003849,Photosynthetic reaction center cytochrome c subunit,Rhodopseudomonas viridis,unknown,1,DB07551
BE0003850,Reaction center protein H chain,Rhodopseudomonas viridis,unknown,2,DB07551
BE0003851,Reaction center protein L chain,Rhodopseudomonas viridis,unknown,3,DB07551
BE0003852,Reaction center protein M chain,Rhodopseudomonas viridis,unknown,4,DB07551
BE0003849,Photosynthetic reaction center cytochrome c subunit,Rhodopseudomonas viridis,unknown,1,DB07552
BE0003850,Reaction center protein H chain,Rhodopseudomonas viridis,unknown,2,DB07552
BE0003851,Reaction center protein L chain,Rhodopseudomonas viridis,unknown,3,DB07552
BE0003852,Reaction center protein M chain,Rhodopseudomonas viridis,unknown,4,DB07552
BE0003985,Histone deacetylase-like amidohydrolase,Alcaligenes sp. (strain DSM 11172),unknown,1,DB07553
BE0000426,Acetylcholinesterase,Human,unknown,1,DB07555
BE0001198,Macrophage metalloelastase,Human,unknown,1,DB07556
BE0000920,Interstitial collagenase,Human,unknown,2,DB07556
BE0003728,Nuclear receptor coactivator 1,Human,unknown,1,DB07557
BE0000412,Retinoic acid receptor RXR-alpha,Human,unknown,2,DB07557
BE0003848,Nuclear receptor subfamily 1 group I member 3,Human,unknown,3,DB07557
BE0003610,3-oxo-5-beta-steroid 4-dehydrogenase,Human,unknown,4,DB07557
BE0003916,Proteasome subunit alpha type-7,Human,unknown,1,DB07558
BE0000382,"Dihydroorotate dehydrogenase (quinone), mitochondrial",Human,unknown,1,DB07559
BE0001730,Lanosterol 14-alpha demethylase,Mycobacterium tuberculosis,unknown,1,DB07560
BE0000382,"Dihydroorotate dehydrogenase (quinone), mitochondrial",Human,unknown,1,DB07561
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07562
BE0003734,Cyclin-A2,Human,unknown,2,DB07562
BE0003417,Cathepsin K,Human,unknown,1,DB07563
BE0001405,Queuine tRNA-ribosyltransferase,Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4),unknown,1,DB07564
BE0001544,Dr hemagglutinin structural subunit,Escherichia coli,unknown,1,DB07565
BE0000123,Estrogen receptor alpha,Human,unknown,1,DB07567
BE0001730,Lanosterol 14-alpha demethylase,Mycobacterium tuberculosis,unknown,1,DB07568
BE0001730,Lanosterol 14-alpha demethylase,Mycobacterium tuberculosis,unknown,1,DB07569
BE0001478,Genome polyprotein,HCV,unknown,1,DB07570
BE0004002,ATP-dependent Clp protease proteolytic subunit,Escherichia coli (strain K12),unknown,1,DB07571
BE0001730,Lanosterol 14-alpha demethylase,Mycobacterium tuberculosis,unknown,1,DB07572
BE0000988,Beta-secretase 1,Human,unknown,1,DB07573
BE0004003,Stathmin-4,Human,unknown,1,DB07574
BE0003401,Tubulin beta-2B chain,Human,unknown,2,DB07574
BE0001340,Tubulin alpha-1A chain,Human,unknown,3,DB07574
BE0001388,Tubulin alpha-1C chain,Human,unknown,4,DB07574
BE0001275,Tubulin alpha-1B chain,Human,unknown,5,DB07574
BE0001210,Gag-Pol polyprotein,HIV-1,unknown,1,DB07575
BE0000324,Thymidylate synthase,Human,unknown,1,DB07577
BE0002050,Gag-Pol polyprotein,HIV-1,unknown,1,DB07578
BE0001213,Serum amyloid P-component,Human,unknown,1,DB07579
BE0001213,Serum amyloid P-component,Human,unknown,1,DB07580
BE0001732,Gag-Pol polyprotein,HIV-2,unknown,1,DB07581
BE0003427,Genome polyprotein,HCV,unknown,1,DB07582
BE0004004,NS3 protease,Hepatitis C virus,unknown,2,DB07582
BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,Human,unknown,1,DB07583
BE0003762,cAMP-dependent protein kinase inhibitor alpha,Human,unknown,2,DB07583
BE0000428,RAC-alpha serine/threonine-protein kinase,Human,unknown,1,DB07584
BE0001065,Glycogen synthase kinase-3 beta,Human,unknown,2,DB07584
BE0000428,RAC-alpha serine/threonine-protein kinase,Human,unknown,1,DB07585
BE0001065,Glycogen synthase kinase-3 beta,Human,unknown,2,DB07585
BE0001608,Histone deacetylase 8,Human,unknown,1,DB07586
BE0001646,Cathepsin S,Human,unknown,1,DB07587
BE0003760,Cytochrome P450,Streptomyces sp. TP-A0274,unknown,1,DB07588
BE0001646,Cathepsin S,Human,unknown,1,DB07589
BE0004005,Sortase B,Bacillus anthracis,unknown,1,DB07590
BE0002012,Methionine aminopeptidase,Escherichia coli (strain K12),unknown,1,DB07591
BE0003417,Cathepsin K,Human,unknown,1,DB07592
BE0003417,Cathepsin K,Human,unknown,1,DB07593
BE0001898,Heat shock protein HSP 90-beta,Human,unknown,1,DB07594
BE0001120,Heat shock protein HSP 90-alpha,Human,unknown,2,DB07594
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07595
BE0000322,Carbonic anhydrase 2,Human,unknown,1,DB07596
BE0000865,Phenylethanolamine N-methyltransferase,Human,unknown,1,DB07597
BE0000829,Glutamate receptor 2,Human,unknown,1,DB07598
BE0003894,Beta-lactamase TEM,Escherichia coli,unknown,1,DB07599
BE0001120,Heat shock protein HSP 90-alpha,Human,unknown,1,DB07601
BE0000767,Epidermal growth factor receptor,Human,unknown,1,DB07602
BE0003888,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,Human,unknown,1,DB07604
BE0000216,Coagulation factor X,Human,unknown,1,DB07605
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07606
BE0001019,Mitogen-activated protein kinase 14,Human,unknown,1,DB07607
BE0004012,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Human,unknown,1,DB07608
BE0003336,Cytochrome P450 2A6,Human,unknown,1,DB07609
BE0003955,"1,2-dihydroxynaphthalene dioxygenase",Pseudomonas sp. (strain C18),unknown,1,DB07610
BE0001723,3-oxoacyl-[acyl-carrier-protein] synthase 3,Mycobacterium tuberculosis,unknown,1,DB07611
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07612
BE0001167,Hematopoietic prostaglandin D synthase,Human,unknown,1,DB07613
BE0001167,Hematopoietic prostaglandin D synthase,Human,unknown,1,DB07614
BE0001167,Hematopoietic prostaglandin D synthase,Human,unknown,1,DB07615
BE0001167,Hematopoietic prostaglandin D synthase,Human,unknown,1,DB07616
BE0003336,Cytochrome P450 2A6,Human,unknown,1,DB07617
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07618
BE0000329,Corticosteroid 11-beta-dehydrogenase isozyme 1,Human,unknown,1,DB07619
BE0003801,Replicase polyprotein 1ab,SARS-CoV,unknown,1,DB07620
BE0004014,Replicase polyprotein 1a,SARS-CoV,unknown,2,DB07620
BE0003336,Cytochrome P450 2A6,Human,unknown,1,DB07621
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07622
BE0003336,Cytochrome P450 2A6,Human,unknown,1,DB07623
BE0000329,Corticosteroid 11-beta-dehydrogenase isozyme 1,Human,unknown,1,DB07624
BE0000895,Urokinase-type plasminogen activator,Human,unknown,1,DB07625
BE0000895,Urokinase-type plasminogen activator,Human,unknown,1,DB07626
BE0003346,Calpain-1 catalytic subunit,Human,unknown,1,DB07627
BE0000088,Pyruvate kinase PKM,Human,unknown,1,DB07628
BE0000216,Coagulation factor X,Human,unknown,1,DB07629
BE0000216,Coagulation factor X,Human,unknown,1,DB07630
BE0004015,AppA protein,Rhodobacter sphaeroides,unknown,1,DB07631
BE0000322,Carbonic anhydrase 2,Human,unknown,1,DB07632
BE0000214,Histo-blood group ABO system transferase,Human,unknown,1,DB07633
BE0001732,Gag-Pol polyprotein,HIV-2,unknown,1,DB07634
BE0001730,Lanosterol 14-alpha demethylase,Mycobacterium tuberculosis,unknown,1,DB07635
BE0000938,Cytochrome b,Human,unknown,1,DB07636
BE0003858,"Cytochrome b-c1 complex subunit Rieske, mitochondrial",Human,unknown,2,DB07636
BE0003854,"Cytochrome c1, heme protein, mitochondrial",Human,unknown,3,DB07636
BE0003860,Cytochrome b-c1 complex subunit 7,Human,unknown,4,DB07636
BE0003861,Cytochrome b-c1 complex subunit 9,Human,unknown,5,DB07636
BE0000654,Erythropoietin receptor,Human,unknown,1,DB07637
BE0000123,Estrogen receptor alpha,Human,unknown,1,DB07638
BE0000792,Estrogen receptor beta,Human,unknown,2,DB07638
BE0000048,Prothrombin,Human,unknown,1,DB07639
BE0004025,Sulfide-quinone reductase,Aquifex aeolicus (strain VF5),unknown,1,DB07640
BE0004026,"Sulfide-quinone reductase, putative",Acidithiobacillus ferrooxidans (strain ATCC 23270 / DSM 14882 / NCIB 8455),unknown,2,DB07640
BE0002198,Amine oxidase [flavin-containing] A,Human,unknown,1,DB07641
BE0001215,m7GpppX diphosphatase,Human,unknown,1,DB07642
BE0001215,m7GpppX diphosphatase,Human,unknown,1,DB07643
BE0001215,m7GpppX diphosphatase,Human,unknown,1,DB07644
BE0000130,Hemoglobin subunit alpha,Human,unknown,1,DB07645
BE0000629,Hemoglobin subunit beta,Human,unknown,2,DB07645
BE0004029,Light-harvesting protein B-800/850 beta 1 chain,Rhodospirillum molischianum,unknown,1,DB07646
BE0004030,Light-harvesting protein B-800/850 alpha chain,Rhodospirillum molischianum,unknown,2,DB07646
BE0000382,"Dihydroorotate dehydrogenase (quinone), mitochondrial",Human,unknown,3,DB07646
BE0003382,Serine/threonine-protein kinase Chk1,Human,unknown,1,DB07647
BE0003382,Serine/threonine-protein kinase Chk1,Human,unknown,1,DB07648
BE0004031,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,Escherichia coli O157:H7,unknown,1,DB07649
BE0001723,3-oxoacyl-[acyl-carrier-protein] synthase 3,Mycobacterium tuberculosis,unknown,1,DB07650
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Human,unknown,1,DB07651
BE0003870,DNA polymerase kappa,Human,unknown,1,DB07652
BE0004032,Ribonuclease H,Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125),unknown,2,DB07652
BE0003382,Serine/threonine-protein kinase Chk1,Human,unknown,1,DB07653
BE0003382,Serine/threonine-protein kinase Chk1,Human,unknown,1,DB07654
BE0003382,Serine/threonine-protein kinase Chk1,Human,unknown,1,DB07655
BE0003997,Phospholipase A2,Human,unknown,1,DB07657
BE0000048,Prothrombin,Human,unknown,1,DB07658
BE0000048,Prothrombin,Human,unknown,1,DB07659
BE0000048,Prothrombin,Human,unknown,1,DB07660
BE0004037,Prenyltransferase,Streptomyces sp. (strain CL190),unknown,1,DB07661
BE0000838,Proto-oncogene tyrosine-protein kinase Src,Human,unknown,1,DB07662
BE0000767,Epidermal growth factor receptor,Human,unknown,2,DB07662
BE0001358,Beta-lactamase,Escherichia coli (strain K12),unknown,1,DB07663
BE0003958,Casein kinase I isoform gamma-3,Human,unknown,1,DB07664
BE0004041,STE20-like serine/threonine-protein kinase,Human,unknown,2,DB07664
BE0004042,Calcium/calmodulin-dependent protein kinase type IV,Human,unknown,3,DB07664
BE0004043,Dual specificity protein kinase CLK3,Human,unknown,4,DB07664
BE0000435,Abelson tyrosine-protein kinase 2,Human,unknown,5,DB07664
BE0000048,Prothrombin,Human,unknown,1,DB07665
BE0000854,Dipeptidyl peptidase 4,Human,unknown,1,DB07666
BE0001668,Streptavidin,Streptomyces avidinii,unknown,1,DB07667
BE0003531,Chymotrypsinogen B,Human,unknown,1,DB07668
BE0004046,Fumarate reductase flavoprotein subunit,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W),unknown,1,DB07669
BE0004047,Fumarate reductase iron-sulfur subunit,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W),unknown,2,DB07669
BE0004048,Fumarate reductase cytochrome b subunit,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W),unknown,3,DB07669
BE0003611,Cytochrome P450 2C18,Human,unknown,1,DB07670
BE0003342,Succinate dehydrogenase flavoprotein subunit,Escherichia coli (strain K12),unknown,1,DB07671
BE0003845,Succinate dehydrogenase iron-sulfur subunit,Escherichia coli (strain K12),unknown,2,DB07671
BE0003846,Succinate dehydrogenase cytochrome b556 subunit,Escherichia coli (strain K12),unknown,3,DB07671
BE0003847,Succinate dehydrogenase hydrophobic membrane anchor subunit,Escherichia coli (strain K12),unknown,4,DB07671
BE0002815,Ig gamma-1 chain C region,Human,unknown,1,DB07672
BE0003783,Thermolysin,Bacillus thermoproteolyticus,unknown,1,DB07673
BE0003349,Phosphotriesterase,Agrobacterium tumefaciens,unknown,1,DB07674
BE0000215,Peroxisome proliferator-activated receptor gamma,Human,unknown,1,DB07675
BE0001065,Glycogen synthase kinase-3 beta,Human,unknown,1,DB07676
BE0004042,Calcium/calmodulin-dependent protein kinase type IV,Human,unknown,2,DB07676
BE0004049,Poly [ADP-ribose] polymerase 3,Human,unknown,1,DB07677
BE0000123,Estrogen receptor alpha,Human,unknown,1,DB07678
BE0003740,Nuclear receptor coactivator 2,Human,unknown,2,DB07678
BE0000787,Gag-Pol polyprotein,HIV-1,unknown,1,DB07679
BE0001038,Chymase,Human,unknown,1,DB07680
BE0002180,Cholinesterase,Human,unknown,1,DB07681
BE0001198,Macrophage metalloelastase,Human,unknown,1,DB07683
BE0001088,Tissue-type plasminogen activator,Human,unknown,1,DB07684
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07685
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07686
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07687
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07688
BE0003734,Cyclin-A2,Human,unknown,2,DB07688
BE0003983,Putative dehydrogenase/reductase SDR family member 4-like 2,Human,unknown,1,DB07689
BE0001007,Peroxisome proliferator-activated receptor delta,Human,unknown,1,DB07691
BE0000088,Pyruvate kinase PKM,Human,unknown,1,DB07692
BE0001162,Caspase-3,Human,unknown,1,DB07696
BE0000088,Pyruvate kinase PKM,Human,unknown,1,DB07697
BE0003794,Serine/threonine-protein kinase haspin,Human,unknown,1,DB07698
BE0000592,Aldo-keto reductase family 1 member C3,Human,unknown,1,DB07700
BE0000426,Acetylcholinesterase,Human,unknown,1,DB07701
BE0004057,Nuclear receptor coactivator 5,Human,unknown,1,DB07702
BE0000792,Estrogen receptor beta,Human,unknown,2,DB07702
BE0004058,Type I polyketide synthase PikAIV,Streptomyces venezuelae,unknown,1,DB07703
BE0001405,Queuine tRNA-ribosyltransferase,Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4),unknown,1,DB07704
BE0004059,Cytochrome P450 130,Mycobacterium tuberculosis,unknown,1,DB07705
BE0000875,Lanosterol 14-alpha demethylase,Human,unknown,2,DB07705
BE0002733,Adenylate cyclase,Arthrospira platensis,unknown,1,DB07706
BE0000123,Estrogen receptor alpha,Human,unknown,1,DB07707
BE0003740,Nuclear receptor coactivator 2,Human,unknown,2,DB07707
BE0000123,Estrogen receptor alpha,Human,unknown,1,DB07708
BE0003740,Nuclear receptor coactivator 2,Human,unknown,2,DB07708
BE0000322,Carbonic anhydrase 2,Human,unknown,1,DB07710
BE0002214,Adenosine deaminase,Human,unknown,1,DB07711
BE0000123,Estrogen receptor alpha,Human,unknown,1,DB07712
BE0003740,Nuclear receptor coactivator 2,Human,unknown,2,DB07712
BE0001182,Neutrophil collagenase,Human,unknown,1,DB07713
BE0000648,"Glutathione reductase, mitochondrial",Human,unknown,1,DB07714
BE0001209,Casein kinase II subunit alpha,Human,unknown,1,DB07715
BE0002651,Putative ketoacyl reductase,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145),unknown,2,DB07715
BE0003757,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Helicobacter pylori,unknown,3,DB07715
BE0003721,Aryl hydrocarbon receptor,Human,unknown,4,DB07715
BE0003836,Ig kappa chain C region,Human,unknown,1,DB07716
BE0000132,Androgen receptor,Human,unknown,1,DB07717
BE0000048,Prothrombin,Human,unknown,1,DB07718
BE0001855,Macrophage migration inhibitory factor,Human,unknown,2,DB07718
BE0004061,Prephenate dehydrogenase,Aquifex aeolicus (strain VF5),unknown,3,DB07718
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Human,unknown,1,DB07719
BE0003963,CHRNA7-FAM7A fusion protein,Human,unknown,1,DB07720
BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Human,unknown,2,DB07720
BE0000850,Neuronal acetylcholine receptor subunit beta-2,Human,unknown,3,DB07720
BE0000738,Neuronal acetylcholine receptor subunit alpha-2,Human,unknown,4,DB07720
BE0003585,Neuronal acetylcholine receptor subunit alpha-3,Human,unknown,5,DB07720
BE0000849,Neuronal acetylcholine receptor subunit alpha-4,Human,unknown,6,DB07720
BE0003584,Neuronal acetylcholine receptor subunit beta-4,Human,unknown,7,DB07720
BE0003349,Phosphotriesterase,Agrobacterium tumefaciens,unknown,1,DB07721
BE0004062,Pol polyprotein,SIV-mac,unknown,1,DB07722
