parent_key,synonym,language,coder
DB09414,Potassium phosphate dibasic,,
DB09414,"Potassium phosphate, dibasic",,
DB09414,"Potassium phosphate,dibasic",,
DB09414,Secondary potassium phosphate,,
DB09418,"Perchloric acid, potassium salt",,
DB09419,(+)-Xylose,,
DB09419,aldehydo-D-xylose,,
DB09419,D-Xylose,,
DB09419,Wood sugar,,
DB09420,123I−,,
DB09420,I 123,,
DB09420,I-123,,
DB09420,Iodide ion i-123,,
DB09420,Iodine 123,,
DB09420,Iodine-123,,
DB09421,5-oxo-L-prolyl-L-histidyl-L-prolinamide,,IUPAC
DB09421,L-pyroglutamyl-L-histidyl-L-prolineamide,,
DB09421,Protirelin,,
DB09421,Thyroliberin,,
DB09421,Thyrotropic releasing hormone,,
DB09421,Thyrotropic-releasing factor,,
DB09421,Thyrotropin releasing hormone,,
DB09421,Thyrotropin-releasing factor,,
DB09421,TRH,,
DB09421,TSH-releasing factor,,
DB09421,TSH-releasing hormone,,
DB09425,Indium (111In) pentetic acid,,
DB09425,Indium In 111 pentetate,,
DB09425,Indium In-111 pentetate,,
DB09446,Carthamus tinctorius seed oil,,WHO-DD
DB09449,Sodium orthophosphate,,
DB09449,Sodium phosphate monobasic,,WHO-DD
DB09449,Sodium phosphate monobasic (anhydrate),,WHO-DD
DB09449,"Sodium phosphate, unspecified",,
DB09449,Sodium phosphates,,
DB09456,Insulin (beef),,
DB09456,Insulin bovine,,
DB09456,Insulin purified beef,,
DB09460,Anhydrous sodium carbonate,,
DB09460,Carbonic acid sodium salt (1:2),,
DB09460,"Carbonic acid, disodium salt",,
DB09460,Disodium carbonate,,
DB09460,disodium carbonate,,
DB09460,Natriumkarbonat,,
DB09460,Natrum carbonicum,,
DB09460,Soda ash,,
DB09460,Soda-ash,,
DB09460,Sodium carbonate (anhydrous),,
DB09460,Sodium carbonate anhydrous,,
DB09460,"Sodium carbonate, anhydrous",,
DB09460,Sodium salt of carbonic acid,,
DB09462,"1,2,3-propanetriol",,
DB09462,"1,2,3-trihydroxypropane",,
DB09462,"Glycerin, anhydrous",,
DB09462,"Glycerin,anhydrous",,
DB09462,Glycerine,,
DB09462,glycérine,French,
DB09462,Glycerinum,Latin,
DB09462,Glycerol,,
DB09462,glycérol,French,
DB09462,Glyzerin,German,
DB09462,Monoctanoin component D,,
DB09462,Ölsüß,German,
DB09462,Propanetriol,,
DB09462,Trihydroxypropane,,
DB09472,Anhydrous sodium sulfate,,
DB09472,Sodium sulfate anhydrous,,
DB09472,"Sodium sulfate, anhydrous",,
DB09472,Sodium sulphate anhydrous,,
DB09472,"Sodium sulphate, anhydrous",,
DB09472,"Sulfuric acid disodium salt, anhydrous",,
DB09473,In-111 oxyquinoline,,
DB09473,Indium (111 In) oxyquinoline,,
DB09473,Indium (In111) oxine,,
DB09473,Indium (In111) oxyquinoline,,
DB09473,Indium 111In oxyquinoline,,
DB09473,Indium In-111 oxine,,
DB09473,Indium In111 oxine,,
DB09473,Indium-111 oxine,,
DB09473,Indium-111 oxyquinoline,,
DB09477,Enalaprilat anhydrous,,
DB09479,Rubidium (82Rb) cation,,
DB09479,Rubidium cation Rb-82,,
DB09479,Rubidium Rb-82 cation,,
DB09487,Iotrolanum,Latin,
DB09487,Iotrolum,Latin,
DB09488,(2E)-3-{6-[(1E)-1-(4-methylphenyl)-3-(pyrrolidin-1-yl)prop-1-en-1-yl]pyridin-2-yl}acrylic acid,,IUPAC
DB09490,111indium trichloride,,
DB09490,Indium chloride (111incl3),,
DB09490,Indium chloride In-111,,
DB09490,Indium In 111 chloride,,
DB09490,Indium In 111m chloride,,
DB09490,Indium In-111m chloride,,
DB09490,Indium-111 chloride,,
DB09493,Technetium (99mTc) red blood cells,,
DB09493,Technetium Tc 99m red blood cell kit,,
DB09493,Technetium Tc 99m red blood cells,,
DB09493,Technetium Tc 99m-labeled red blood cells,,
DB09493,Technetium Tc-99m red blood cell,,
DB09493,Technetium Tc-99m red blood cell human,,
DB09493,Technetium Tc-99m red blood cell kit,,
DB09494,hexadecan-1-ol,,
DB09494,palmityl alcohol,,
DB09495,Butyl Methoxydibenzoylmethane,,
DB09495,Parsol 1789,,
DB09496,ethylhexyl methoxycinnamate,English,
DB09496,ethylhexyl p-methoxycinnamate,English,
DB09496,octyl methoxycinnamate,English,
DB09496,parsol,English,
DB09498,Strontium (89Sr) chloride,,
DB09498,Strontium chloride Sr 89,,
DB09498,"strontium chloride, 89Sr-labeled",,
DB09498,"Strontium chloride, Sr-89",,
DB09498,Strontium-89 chloride,,
DB09499,Monosulfanemonosulfonic acid,,
DB09499,Sulfurothioic S-acid,,
DB09502,(18F)-FDG,,
DB09502,18-F FDG,,
DB09502,18F-FDG,,
DB09502,Fludeoxyglucose (18F),,
DB09502,Fludeoxyglucose F 18,,
DB09502,"Fludeoxyglucose, F-18",,
DB09510,(13C)urea,,IUPAC
DB09510,13C-urea,,
DB09510,Carbon 13 urea,,
DB09510,Carbon-13 urea,,
DB09510,Urea (13C),,
DB09510,Urea 13 C,,
DB09510,Urea C 13,,
DB09510,Urea-13C,,
DB09510,"Urea, C-13",,
DB09512,Simeticone,,
DB09513,14C-urea,,
DB09513,Carbon 14 urea,,
DB09513,Carbon-14 urea,,
DB09513,Urea (14C),,
DB09513,Urea 14 C,,
DB09513,Urea C 14,,
DB09513,Urea-14C,,
DB09513,"Urea, C-14",,
DB09516,4-Methoxyphenol,,
DB09517,Ferric sodium gluconate complex,,
DB09526,"1,4-benzenediol",English,
DB09526,"1,4-dihydroxybenzene",,
DB09526,4-Hydroxyphenol,,
DB09526,"benzene-1,4-diol",,IUPAC
DB09526,p-Benzenediol,,
DB09526,p-Hydroquinone,,
DB09526,p-hydroxyphenol,,
DB09526,quinol,,
DB09527,Pig secretin,,
DB09527,Porcine secretin,,
DB09527,Secretin,,
DB09527,Secretin (pig),,
DB09527,Secretin (porcine),,
DB09527,Secretin (swine),,
DB09527,Secretin synthetic porcine,,
DB09527,Synthetic porcine secretin,,
DB09532,Secretin (human),,
DB09532,Secretin human,,
DB09532,Secretin synthetic human,,
DB09532,Synthetic human secretin,,
DB09534,Terephthalylidene dicamphor sulfonic acid,,
DB09539,omega-3 Fatty acid ethyl esters,,
DB09543,2-(Methoxycarbonyl)phenol,,
DB09543,2-Carbomethoxyphenol,,
DB09543,2-Hydroxybenzoic acid methyl ester,,
DB09543,Betula oil,,
DB09543,Gaultheria oil,,
DB09543,Methyl 2-hydroxybenzoate,,
DB09543,Methyl o-hydroxybenzoate,,
DB09543,Natural wintergreen oil,,
DB09543,Oil of wintergreen,,
DB09543,Spicewood Oil,,
DB09543,Sweet birch oil,,
DB09543,Teaberry oil,,
DB09546,Iobenguane sulfate I 123,,
DB09552,Tonzonium,,
DB09561,Disodium glycerol phosphate,,
DB09561,Sodium glycerophosphate anhydrous,,
DB09571,Levomethamphetamine,,
DB10076,"Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",,RxNorm
DB10276,"Rota virus, live attenuated",,
DB10276,"Rotavirus vaccine, live, oral",,
DB10283,Rabies virus strain flury lep antigen (propiolactone inactivated),,
DB10283,Rabies virus vaccine flury-lep strain,,
DB10286,Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine,,RxNorm
DB10287,Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine,,RxNorm
DB10288,Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine,,RxNorm
DB10289,Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine,,RxNorm
DB10290,Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine,,RxNorm
DB10291,Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine,,RxNorm
DB10292,Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine,,RxNorm
DB10293,Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine,,RxNorm
DB10294,Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine,,RxNorm
DB10295,Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine,,RxNorm
DB10296,Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine,,RxNorm
DB10297,Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine,,RxNorm
DB10298,Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine,,RxNorm
DB10299,"L1 protein, Human papillomavirus type 6 Vaccine",,RxNorm
DB10299,Recombinant human papillomavirus type 6 L1 protein,,
DB10300,"L1 protein, Human papillomavirus type 11 Vaccine",,RxNorm
DB10300,Recombinant human papillomavirus type 11 L1 protein,,
DB10301,"L1 protein, Human papillomavirus type 16 Vaccine",,RxNorm
DB10301,Recombinant human papillomavirus type 16 L1 protein,,
DB10302,"L1 protein, Human papillomavirus type 18 Vaccine",,RxNorm
DB10302,Recombinant human papillomavirus type 18 L1 protein,,
DB10310,"L1 protein, Human papillomavirus type 31 Vaccine",,RxNorm
DB10310,Recombinant human papillomavirus type 31 L1 protein,,
DB10311,"L1 protein, Human papillomavirus type 33 Vaccine",,RxNorm
DB10311,Recombinant human papillomavirus type 33 L1 protein,,
DB10312,"L1 protein, Human papillomavirus type 45 Vaccine",,RxNorm
DB10312,Recombinant human papillomavirus type 45 L1 protein,,
DB10313,"L1 protein, Human papillomavirus type 52 Vaccine",,RxNorm
DB10313,Recombinant human papillomavirus type 52 L1 protein,,
DB10314,"L1 protein, Human papillomavirus type 58 Vaccine",,RxNorm
DB10314,Recombinant human papillomavirus type 58 L1 protein,,
DB10315,"Measles Virus Vaccine Live, Enders' attenuated Edmonston strain",,RxNorm
DB10316,"Mumps Virus Vaccine Live, Jeryl Lynn Strain",,RxNorm
DB10317,Rubella virus (vaccine strain ra27/3) live antigen,,
DB10317,"Rubella virus live antigen, A",,
DB10317,Rubella virus strain wistar ra 27/3 live (attenuated) antigen,,
DB10317,Rubella virus strain wistar ra 27/3 live antigen,,
DB10317,Rubella virus vaccine live (wistar ra 27-3 strain),,
DB10317,"Rubella virus vaccine,live",,
DB10317,"Rubella, live attenuated",,
DB10317,Rubivirus rubella virus wistar ra 27/3 whole,,
DB10318,Chickenpox vaccine,,
DB10318,Human herpesvirus 3 live (attenuated) antigen,,
DB10318,Varicella vaccine,,
DB10318,Varicella virus vaccine live (oka-merck) strain,,
DB10318,Varicella zoster live (attenuated) antigen,,
DB10318,Varicella zoster live(attenuated) antigen,,
DB10318,"Varicella-zoster virus (live, attenuated)",,
DB10318,Varicella-zoster virus strain oka/merck live (attenuated) antigen,,
DB10318,Varicella-zoster virus strain oka/merck live antigen,,
DB10319,pneumococcal capsular polysaccharide type 1 vaccine,,RxNorm
DB10320,pneumococcal capsular polysaccharide type 2 vaccine,,RxNorm
DB10321,pneumococcal capsular polysaccharide type 3 vaccine,,RxNorm
DB10322,pneumococcal capsular polysaccharide type 4 vaccine,,RxNorm
DB10322,Pneumococcal polysaccharide serotype 4,,
DB10323,pneumococcal capsular polysaccharide type 5 vaccine,,RxNorm
DB10324,pneumococcal capsular polysaccharide type 6B vaccine,,RxNorm
DB10324,Pneumococcal polysaccharide serotype 6B,,
DB10325,pneumococcal capsular polysaccharide type 7F vaccine,,RxNorm
DB10326,pneumococcal capsular polysaccharide type 8 vaccine,,RxNorm
DB10327,pneumococcal capsular polysaccharide type 9N vaccine,,RxNorm
DB10328,pneumococcal capsular polysaccharide type 9V vaccine,,RxNorm
DB10328,Pneumococcal polysaccharide serotype 9V,,
DB10329,pneumococcal capsular polysaccharide type 10A vaccine,,RxNorm
DB10330,pneumococcal capsular polysaccharide type 11A vaccine,,RxNorm
DB10331,pneumococcal capsular polysaccharide type 12F vaccine,,RxNorm
DB10332,pneumococcal capsular polysaccharide type 14 vaccine,,RxNorm
DB10332,Pneumococcal polysaccharide serotype 14,,
DB10333,pneumococcal capsular polysaccharide type 15B vaccine,,RxNorm
DB10334,pneumococcal capsular polysaccharide type 17F vaccine,,RxNorm
DB10335,pneumococcal capsular polysaccharide type 18C vaccine,,RxNorm
DB10335,Pneumococcal polysaccharide serotype 18C,,
DB10336,pneumococcal capsular polysaccharide type 19F vaccine,,RxNorm
DB10336,Pneumococcal polysaccharide serotype 19F,,
DB10337,pneumococcal capsular polysaccharide type 19A vaccine,,RxNorm
DB10338,pneumococcal capsular polysaccharide type 20 vaccine,,RxNorm
DB10339,pneumococcal capsular polysaccharide type 22F vaccine,,RxNorm
DB10340,pneumococcal capsular polysaccharide type 23F vaccine,,RxNorm
DB10340,Pneumococcal polysaccharide serotype 23F,,
DB10341,pneumococcal capsular polysaccharide type 33F vaccine,,RxNorm
DB10342,Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine,,RxNorm
DB10343,"BCG, Live, Tice Strain",,RxNorm
DB10348,white ash pollen extract,,RxNorm
DB10349,Bahia grass pollen extract,,RxNorm
DB10350,beech pollen extract,,RxNorm
DB10351,AE-bermuda grass,,
DB10351,Allergen pack bermuda grass,,
DB10351,Allergenic extract- bermuda grass cynodon dactylon,,
DB10351,"Allergenic extract, bermuda grass",,
DB10351,"Allergenic extract,grass,bermuda",,
DB10351,Bermuda grass pollen,,
DB10351,Bermuda grass pollen extract,,RxNorm
DB10351,Bermudagrass pollen,,
DB10351,Capriola dactylon pollen,,
DB10351,Common bermudagrass pollen,,
DB10351,Cynodon dactylon,,
DB10351,Devilgrass pollen,,
DB10351,Grama-seda pollen,,
DB10351,Manienie pollen,,
DB10351,Motie molulu pollen,,
DB10351,Panicum dactylon pollen,,
DB10351,Standardized bermuda grass pollen,,
DB10352,cherry birch pollen extract,,RxNorm
DB10353,annual bluegrass pollen extract,,RxNorm
DB10354,box elder maple pollen extract,,RxNorm
DB10355,smooth brome pollen extract,,RxNorm
DB10356,cocklebur pollen extract,,RxNorm
DB10356,rough cocklebur pollen extract,,
DB10359,sheep sorrel pollen extract,,RxNorm
DB10361,American elm pollen extract,,RxNorm
DB10362,Siberian elm pollen extract,,RxNorm
DB10363,hazelnut pollen extract,,RxNorm
DB10364,shagbark hickory pollen extract,,RxNorm
DB10365,Johnson grass pollen extract,,RxNorm
DB10366,Kentucky bluegrass pollen extract,,RxNorm
DB10366,Meadowgrass pollen extract,,
DB10366,Poa pratensis,,
DB10366,Standardized kentucky blue/june grass pollen,,
DB10368,lambs quarters pollen extract,,RxNorm
DB10369,hard maple pollen extract,,RxNorm
DB10370,Festuca pratensis,,
DB10370,meadow fescue grass pollen extract,,RxNorm
DB10370,Standardized meadow fescue grass pollen,,
DB10371,mesquite pollen extract,,RxNorm
DB10372,mugwort sage pollen extract,,RxNorm
DB10373,red mulberry pollen extract,,RxNorm
DB10374,coast live oak pollen extract,,RxNorm
DB10377,cultivated oat pollen extract,,RxNorm
DB10378,european olive pollen extract,,RxNorm
DB10379,Allergenic extract- orchard grass dactylis glomerata,,
DB10379,Cocksfoot grass pollen,,
DB10379,Dactylis glomerata,,
DB10379,orchard grass pollen extract,,RxNorm
DB10379,Standardized orchard grass pollen,,
DB10382,English plantain pollen extract,,RxNorm
DB10383,white poplar pollen extract,,RxNorm
DB10384,false ragweed pollen extract,,RxNorm
DB10385,Ambrosia artemisiifolia,,
DB10385,short ragweed pollen extract,,RxNorm
DB10385,short ragweed pollen extracts,,
DB10385,Standardized short ragweed pollen allergenic extract,,
DB10386,giant ragweed pollen extract,,RxNorm
DB10387,western ragweed pollen extract,,RxNorm
DB10388,Russian thistle pollen extract,,RxNorm
DB10389,"Allergenic extract- ryegrass, perennial lolium perenne",,
DB10389,Lolium perenne,,
DB10389,Lolium perenne allergenic extract,,RxNorm
DB10389,perennial rye grass pollen extract,,RxNorm
DB10389,Standardized perennial rye grass pollen,,
DB10390,common sagebrush pollen extract,,RxNorm
DB10391,saltbush pollen extract,,RxNorm
DB10392,American sycamore pollen,,
DB10393,western sycamore pollen extract,,RxNorm
DB10394,"Allergenic extract, grass, timothy",,
DB10394,"Allergenic extract, timothy grass",,
DB10394,"Allergenic extract,timothy grass pollen",,
DB10394,Common timothy pollen,,
DB10394,Grass pollen extract,,
DB10394,Phleum nodosum pollen,,
DB10394,Phleum pratense,,
DB10394,Phleum pratense pollen extract,,
DB10394,Standardized timothy grass pollen,,
DB10394,Timothy grass (phleum pretense) pollen standardized,,
DB10394,Timothy grass pollen,,
DB10394,Timothy grass pollen extract,,
DB10394,Timothy grass pollen extracts,,
DB10394,Timothy pollen,,
DB10395,velvet grass pollen extract,,RxNorm
DB10396,black walnut pollen extract,,RxNorm
DB10397,California black walnut pollen extract,,RxNorm
DB10399,cat skin extract,,RxNorm
DB10399,Standardized cat pelt,,
DB10400,American house dust mite,,
DB10400,American house dust mite extract,,
DB10400,"House dust mite extract, dermatophagoides farinae",,
DB10400,"Insects (whole body), mite dermatophagoides farinae",,
DB10400,Mite D.F.,,
DB10400,Mite D.F. (dermatophagoides farinae) standardized,,
DB10401,"AE-mite, dermatophagoides pteronyssinus",,
DB10401,Dermatophagoides pteronyssinus whole,,
DB10401,European house dust mite,,
DB10401,European house dust mite extract,,
DB10401,"House dust mite extract, dermatophagoides pteronyssinus",,
DB10401,"Insects (whole body), mite dermatophagoides pteronyssinus",,
DB10401,Mite D.P.,,
DB10401,Mite D.P. (dermatophagoides pteronyssinus) standardized,,
DB10403,Agrostis gigantea top,,
DB10403,"Allergenic Extract, Redtop Grass",,RxNorm
DB10403,Standardized redtop grass pollen,,
DB10404,Standardized sweet vernal grass pollen,,
DB10404,Sweet vernal grass pollen extract,,RxNorm
DB10406,domestic cow skin extract,,RxNorm
DB10411,kapok tree fiber extract,,RxNorm
DB10412,house mouse skin extract,,RxNorm
DB10413,Iris Germanica Var. Florentina Rhizome,,RxNorm
DB10413,Iris germanica var. florentina rhizome,,
DB10413,Iris germanica var. florentina root,,
DB10413,Iris x germanica root,,
DB10417,Allergenic extract- cockroach periplaneta americana,,
DB10417,American cockroach allergenic extract,,RxNorm
DB10418,"Allergenic extract- cockroach, german blatella germanica",,
DB10418,German cockroach allergenic extract,,RxNorm
DB10419,red imported fire ant allergenic extract,,RxNorm
DB10420,chicken feather extract,,RxNorm
DB10421,duck feather extract,,RxNorm
DB10422,goose feather extract,,RxNorm
DB10424,Allergen pack alternaria tenuis,,
DB10427,Pullularia extract,,RxNorm
DB10441,"Allergenic extract, Mold, Rhizopus arrhizus",,
DB10441,"Mold, Rhizopus arrhizus",,
DB10441,Rhizopus arrhizus,,
DB10441,Rhizopus arrhizus mold,,
DB10441,Rhizopus oryzae extract,,RxNorm
DB10443,corn smut allergenic extract,,RxNorm
DB10444,wheat loose smut extract,,RxNorm
DB10453,tag alder pollen extract,,RxNorm
DB10454,alfalfa pollen extract,,RxNorm
DB10455,Arizona ash pollen extract,,RxNorm
DB10456,aspen pollen extract,,RxNorm
DB10457,southern bayberry pollen extract,,RxNorm
DB10458,river birch pollen extract,,RxNorm
DB10459,careless weed pollen extract,,RxNorm
DB10461,red cedar pollen extract,,RxNorm
DB10462,common cocklebur pollen extract,,RxNorm
DB10463,eastern cottonwood pollen extract,,RxNorm
DB10464,Fremont cottonwood pollen extract,,RxNorm
DB10465,plains cottonwood pollen extract,,RxNorm
DB10466,Arizona cypress pollen extract,,RxNorm
DB10467,bald cypress pollen extract,,RxNorm
DB10468,dogfennel pollen extract,,RxNorm
DB10469,cedar elm pollen extract,,RxNorm
DB10471,Canada goldenrod pollen extract,,RxNorm
DB10472,hackberry pollen extract,,RxNorm
DB10473,California juniper pollen extract,,RxNorm
DB10474,black locust pollen extract,,RxNorm
DB10478,Broad leaved paperbark pollen extract,,RxNorm
DB10479,Mexican tea pollen extract,,RxNorm
DB10482,queen palm pollen extract,,RxNorm
DB10483,pepper tree pollen extract,,RxNorm
DB10484,spiny pigweed pollen extract,,RxNorm
DB10485,Australian pine pollen extract,,RxNorm
DB10486,eastern white pine pollen extract,,RxNorm
DB10487,shortleaf pine pollen extract,,RxNorm
DB10488,privet pollen extract,,RxNorm
DB10489,quackgrass pollen extract,,RxNorm
DB10490,slender ragweed pollen extract,,RxNorm
DB10491,southern ragweed pollen extract,,RxNorm
DB10493,prairie sagebrush pollen extract,,RxNorm
DB10494,salt grass pollen extract,,RxNorm
DB10495,sweet gum pollen extract,,RxNorm
DB10496,English walnut pollen extract,,RxNorm
DB10498,wheat pollen extract,,RxNorm
DB10499,Cat hair,,
DB10499,Cat hair (felis domesticus),,
DB10499,Cat hair (felis domesticus) standardized,,
DB10499,Cat hair allergenic extracts,,
DB10499,Cat hair extract,,
DB10499,Domestic cat hair,,
DB10499,Felis catus domestica hair,,
DB10499,Felis domesticus hair,,
DB10499,Felis silvestris catus hair,,
DB10504,avocado oil,,RxNorm
DB10516,Bovine casein,,
DB10516,Calcium caseinate,,
DB10516,Casein allergenic extract,,
DB10516,"Casein, cow milk",,
DB10516,"Casein, milk",,
DB10516,Milk casein,,
DB10516,Milk protein,,
DB10526,Red king crab,,
DB10531,Flounder allergenic extract,,
DB10531,Southern flounder,,
DB10534,Citrus X paradisi fruit,,
DB10537,lamb preparation,,RxNorm
DB10541,American lobster,,
DB10541,Lobster allergenic extract,,
DB10541,"Lobster, unspecified",,
DB10546,Oats preparation,,RxNorm
DB10550,Eastern oyster,,
DB10550,Oyster allergenic extract,,RxNorm
DB10550,"Oyster, unspecified",,
DB10551,Pisum sativum (pea) extract,,RxNorm
DB10552,PEACH ALLERGENIC EXTRACT,,
DB10555,pecan pollen extract,,RxNorm
DB10559,pistachio nut allergenic extract,,RxNorm
DB10563,Brown rice,,
DB10563,brown rice preparation,,RxNorm
DB10563,rice allergenic extract,,RxNorm
DB10567,Common shrimp,,
DB10567,Shrimp allergenic extract,,
DB10567,"Shrimp, unspecified",,
DB10574,AE-tuna,,
DB10574,Tuna allergenic extract,,
DB10574,"Tuna, unspecified",,
DB10576,vanilla bean allergenic extract,,RxNorm
DB10579,whole wheat allergenic extract,,RxNorm
DB10580,orange pekoe tea allergenic extract,,RxNorm
DB10582,common wormwood pollen extract,,RxNorm
DB10583,Tetanus toxoid,,
DB10583,Tetanus toxoid adsorbed,,
DB10583,"tetanus toxoid vaccine, inactivated",,RxNorm
DB10603,Mongolian gerbil skin allergenic extract,,RxNorm
DB10604,domestic goat skin extract,,RxNorm
DB10605,hamster skin extract,,RxNorm
DB10605,Syrian hamster skin extract,,RxNorm
DB10606,hog skin extract,,RxNorm
DB10607,European rabbit skin extract,,RxNorm
DB10608,rat skin extract,,RxNorm
DB10609,silk allergenic extract,,RxNorm
DB10611,beef liver allergenic extract,,RxNorm
DB10622,sardine allergenic extract,,RxNorm
DB10627,White fish allergenic extract,,
DB10627,Whitefish,,
DB10628,Blackberry Flavor,,RxNorm
DB10629,Blue ridge blueberry,,
DB10629,blueberry allergenic extract,,RxNorm
DB10635,lime allergenic extract,,RxNorm
DB10640,sugar beet allergenic extract,,RxNorm
DB10645,lentil seed extract,,RxNorm
DB10650,Raphanus sativa extract,,RxNorm
DB10653,cashew nut allergenic extract,,RxNorm
DB10654,"Hazelnut, unspecified",,
DB10670,bay leaf allergenic extract,,RxNorm
DB10671,Caraway,,
DB10688,house fly allergenic extract,,RxNorm
DB10688,house fly extract,,RxNorm
DB10690,dog flea allergenic extract,,RxNorm
DB10691,mosquito allergenic extract,,RxNorm
DB10693,cat flea allergenic extract,,RxNorm
DB10697,Curvularia inequalis allergenic extract,,RxNorm
DB10704,oat loose smut extract,,RxNorm
DB10704,oat smut allergenic extract,,RxNorm
DB10706,wheat stem rust extract,,RxNorm
DB10707,Cotton fiber,,
DB10708,flaxseed allergenic extract,,RxNorm
DB10708,Flaxseed extract,,RxNorm
DB10711,jute fiber extract,,RxNorm
DB10712,sisal fiber extract,,RxNorm
DB10713,Canadian bluegrass pollen extract,,RxNorm
DB10714,canary grass pollen extract,,RxNorm
DB10715,grama grass pollen extract,,RxNorm
DB10716,para grass pollen extract,,RxNorm
DB10717,cultivated rye grass pollen extract,,RxNorm
DB10718,giant wild rye pollen extract,,RxNorm
