smpdb_id,name,category,parent_key
SMP00793,Lipoic Acid Metabolism,metabolic,DB04519
SMP00456,Fatty Acid Biosynthesis,metabolic,DB04519
SMP02360,Fatty Acid Biosynthesis ,metabolic,DB04519
SMP63613,Fatty Acid Biosynthesis,metabolic,DB04519
SMP00721,3-Phosphoglycerate dehydrogenase deficiency,disease,DB04522
SMP00223,Non Ketotic Hyperglycinemia,disease,DB04522
SMP00484,Dimethylglycine Dehydrogenase Deficiency,disease,DB04522
SMP00485,"Hyperglycinemia, non-ketotic",disease,DB04522
SMP63626,Glycine and Serine Metabolism,metabolic,DB04522
SMP00004,Glycine and Serine Metabolism,metabolic,DB04522
SMP00179,Dihydropyrimidine Dehydrogenase Deficiency (DHPD),disease,DB04522
SMP00242,Dimethylglycine Dehydrogenase Deficiency,disease,DB04522
SMP00244,Sarcosinemia,disease,DB04522
SMP00060,Pyruvate Metabolism,metabolic,DB04524
SMP00559,Pyruvate kinase deficiency,disease,DB04524
SMP02079, biotin-carboxyl carrier protein assembly,metabolic,DB04524
SMP63661,Pyruvate Metabolism,metabolic,DB04524
SMP00201,Methylmalonic Aciduria Due to Cobalamin-Related Disorders,disease,DB04524
SMP00334,Pyruvate Decarboxylase E1 Component Deficiency (PDHE1 Deficiency),disease,DB04524
SMP02325,Biosynthesis of unsaturated fatty acids (tetracosanoyl-CoA),metabolic,DB04524
SMP02329,Biosynthesis of unsaturated fatty acids (docosanoyl),metabolic,DB04524
SMP00558,"Primary hyperoxaluria II, PH2",disease,DB04524
SMP00919,fatty acid biosynthesis,metabolic,DB04524
SMP02324,Biosynthesis of unsaturated fatty acids,metabolic,DB04524
SMP02346,Biosynthesis of unsaturated fatty acids (icosanoyl),metabolic,DB04524
SMP02347,Biosynthesis of unsaturated fatty acids (stearoyl),metabolic,DB04524
SMP00016,Propanoate Metabolism,metabolic,DB04524
SMP00196,Leigh Syndrome,disease,DB04524
SMP00198,Malonic Aciduria,disease,DB04524
SMP00818,Palmitate Biosynthesis ,metabolic,DB04524
SMP00819,fatty acid elongation -- saturated,metabolic,DB04524
SMP02058,Palmitate Biosynthesis 2,metabolic,DB04524
SMP12076,Phenolic Malonylglucosides Biosynthesis,metabolic,DB04524
SMP00212,Pyruvate Dehydrogenase Complex Deficiency,disease,DB04524
SMP00456,Fatty Acid Biosynthesis,metabolic,DB04524
SMP00502,Malonyl-coa decarboxylase deficiency,disease,DB04524
SMP02355,Pyruvate metabolism,metabolic,DB04524
SMP02360,Fatty Acid Biosynthesis ,metabolic,DB04524
SMP12021,Flavonoid Biosynthesis (Dihydroflavonol Biosynthesis),metabolic,DB04524
SMP12024,Flavanone Biosynthesis,metabolic,DB04524
SMP63613,Fatty Acid Biosynthesis,metabolic,DB04524
SMP63656,Propanoate Metabolism,metabolic,DB04524
SMP02445,Tryptophan metabolism,metabolic,DB04532
SMP02353,Tryptophan metabolism,metabolic,DB04532
SMP00835,tryptophan metabolism,metabolic,DB04532
SMP01930,tryptophan metabolism II,metabolic,DB04532
SMP00092,Rosuvastatin Action Pathway,drug_action,DB04540
SMP00119,Fluvastatin Action Pathway,drug_action,DB04540
SMP00387,CHILD Syndrome,disease,DB04540
SMP00509,Hyper-IgD syndrome,disease,DB04540
SMP00577,Corticosterone methyl oxidase I deficiency (CMO I),disease,DB04540
SMP00720,27-Hydroxylase Deficiency,disease,DB04540
SMP63601,Bile Acid Biosynthesis,metabolic,DB04540
SMP00095,Alendronate Action Pathway,drug_action,DB04540
SMP00107,Zoledronate Action Pathway,drug_action,DB04540
SMP00315,Cerebrotendinous Xanthomatosis (CTX),disease,DB04540
SMP00371,Congenital Lipoid Adrenal Hyperplasia (CLAH) or Lipoid CAH,disease,DB04540
SMP00372,Adrenal Hyperplasia Type 5 or Congenital Adrenal Hyperplasia due to 17 Alpha-hydroxylase Deficiency,disease,DB04540
SMP00511,Wolman disease,disease,DB04540
SMP00575,11-beta-hydroxylase deficiency (CYP11B1),disease,DB04540
SMP00578,Corticosterone methyl oxidase II deficiency - CMO II,disease,DB04540
SMP02436,Cholesterol biosynthesis and metabolism CE(10:0),metabolic,DB04540
SMP00089,Pravastatin Action Pathway,drug_action,DB04540
SMP00112,Risedronate Action Pathway,drug_action,DB04540
SMP00209,Hypercholesterolemia,disease,DB04540
SMP00314,Congenital Bile Acid Synthesis Defect Type II,disease,DB04540
SMP00316,Zellweger Syndrome,disease,DB04540
SMP00318,Congenital Bile Acid Synthesis Defect Type III,disease,DB04540
SMP00576,21-hydroxylase deficiency (CYP21),disease,DB04540
SMP00717,Apparent mineralocorticoid excess syndrome,disease,DB04540
SMP00718,3-Beta-Hydroxysteroid Dehydrogenase Deficiency,disease,DB04540
SMP00111,Cerivastatin Action Pathway,drug_action,DB04540
SMP00117,Pamidronate Action Pathway,drug_action,DB04540
SMP00130,Steroidogenesis,metabolic,DB04540
SMP00131,Atorvastatin Action Pathway,drug_action,DB04540
SMP00373,Adrenal Hyperplasia Type 3 or Congenital Adrenal Hyperplasia due to 21-hydroxylase Deficiency,disease,DB04540
SMP12445,Fructose Metabolism,metabolic,DB04551
SMP00177,Cystathionine Beta-Synthase Deficiency,disease,DB04553
SMP00721,3-Phosphoglycerate dehydrogenase deficiency,disease,DB04553
SMP00957,propanoate metabolism,metabolic,DB04553
SMP02310,Methionine metabolism and salvage,metabolic,DB04553
SMP02439,Methionine Metabolism,metabolic,DB04553
SMP63637,Methionine Metabolism,metabolic,DB04553
SMP00029,Selenoamino Acid Metabolism,metabolic,DB04553
SMP00033,Methionine Metabolism,metabolic,DB04553
SMP00201,Methylmalonic Aciduria Due to Cobalamin-Related Disorders,disease,DB04553
SMP00221,Methionine Adenosyltransferase Deficiency,disease,DB04553
SMP00341,Hypermethioninemia,disease,DB04553
SMP02309,Cysteine Metabolism,metabolic,DB04553
SMP02430,Isoleucine Biosynthesis ,metabolic,DB04553
SMP63628,Homocysteine Degradation,metabolic,DB04553
SMP00214,S-Adenosylhomocysteine (SAH) Hydrolase Deficiency,disease,DB04553
SMP00222,Glycine N-methyltransferase Deficiency,disease,DB04553
SMP00223,Non Ketotic Hyperglycinemia,disease,DB04553
SMP00455,Homocysteine Degradation,metabolic,DB04553
SMP00484,Dimethylglycine Dehydrogenase Deficiency,disease,DB04553
SMP00502,Malonyl-coa decarboxylase deficiency,disease,DB04553
SMP00838,isoleucine biosynthesis,metabolic,DB04553
SMP63656,Propanoate Metabolism,metabolic,DB04553
SMP63678,Threonine and 2-Oxobutanoate Degradation,metabolic,DB04553
SMP00016,Propanoate Metabolism,metabolic,DB04553
SMP00198,Malonic Aciduria,disease,DB04553
SMP00452,Threonine and 2-Oxobutanoate Degradation,metabolic,DB04553
SMP00485,"Hyperglycinemia, non-ketotic",disease,DB04553
SMP00570,"Homocystinuria-megaloblastic anemia due to defect in cobalamin metabolism, cblG complementation type",disease,DB04553
SMP02375,isoleucine biosynthesis ,metabolic,DB04553
SMP02382,Sulfur metabolism,metabolic,DB04553
SMP00700,Lornoxicam Action Pathway,drug_action,DB04557
SMP00701,Phenylbutazone Action Pathway,drug_action,DB04557
SMP00707,Salsalate Action Pathway,drug_action,DB04557
SMP00710,Acetaminophen  Action Pathway,drug_action,DB04557
SMP00098,Ketorolac Action Pathway,drug_action,DB04557
SMP00101,Suprofen Action Pathway,drug_action,DB04557
SMP00116,Valdecoxib Action Pathway,drug_action,DB04557
SMP00289,Diflunisal Action Pathway,drug_action,DB04557
SMP00353,Leukotriene C4 Synthesis Deficiency,disease,DB04557
SMP00703,Trisalicylate-choline Action Pathway,drug_action,DB04557
SMP00075,Arachidonic Acid Metabolism,metabolic,DB04557
SMP00106,Meloxicam Action Pathway,drug_action,DB04557
SMP00109,Mefenamic Acid Action Pathway,drug_action,DB04557
SMP00358,Fc Epsilon Receptor I Signaling in Mast Cells,signaling,DB04557
SMP00698,Magnesium salicylate Action Pathway,drug_action,DB04557
SMP00702,Nepafenac Action Pathway,drug_action,DB04557
SMP00708,Salicylate-sodium Action Pathway,drug_action,DB04557
SMP63593,Alpha Linolenic Acid and Linoleic Acid Metabolism,metabolic,DB04557
SMP00018,Alpha Linolenic Acid and Linoleic Acid Metabolism,metabolic,DB04557
SMP00084,Etodolac Action Pathway,drug_action,DB04557
SMP00086,Ibuprofen Action Pathway,drug_action,DB04557
SMP00093,Diclofenac Action Pathway,drug_action,DB04557
SMP00102,Bromfenac Action Pathway,drug_action,DB04557
SMP00692,Antipyrine Action Pathway,drug_action,DB04557
SMP00693,Antrafenine Action Pathway,drug_action,DB04557
SMP00696,Fenoprofen Action Pathway,drug_action,DB04557
SMP00697,Flurbiprofen Action Pathway,drug_action,DB04557
SMP00699,Lumiracoxib Action Pathway,drug_action,DB04557
SMP00706,Tenoxicam Action Pathway,drug_action,DB04557
SMP00709,Salicylic Acid Action Pathway,drug_action,DB04557
SMP00031,Pentose Phosphate Pathway,metabolic,DB04564
SMP00520,Transaldolase deficiency,disease,DB04564
SMP00518,Glucose-6-phosphate dehydrogenase deficiency,disease,DB04564
SMP00519,Ribose-5-phosphate isomerase deficiency,disease,DB04564
SMP63588,Pentose Phosphate Pathway,metabolic,DB04564
SMP30880,Estrone Metabolism,metabolic,DB04573
SMP63696,Estrone Metabolism,metabolic,DB04573
SMP00068,Androgen and Estrogen Metabolism,metabolic,DB04574
SMP63690,Sulfate/Sulfite Metabolism,metabolic,DB04574
SMP30880,Estrone Metabolism,metabolic,DB04574
SMP63594,Androgen and Estrogen Metabolism,metabolic,DB04574
SMP00356,17-beta Hydroxysteroid Dehydrogenase III Deficiency,disease,DB04574
SMP63696,Estrone Metabolism,metabolic,DB04574
SMP00041,Sulfate/Sulfite Metabolism,metabolic,DB04574
SMP00532,Sulfite oxidase deficiency,disease,DB04574
SMP00565,Aromatase deficiency,disease,DB04574
SMP00577,Corticosterone methyl oxidase I deficiency (CMO I),disease,DB04652
SMP00566,17-alpha-hydroxylase deficiency (CYP17),disease,DB04652
SMP63672,Steroidogenesis,metabolic,DB04652
SMP00130,Steroidogenesis,metabolic,DB04652
SMP00373,Adrenal Hyperplasia Type 3 or Congenital Adrenal Hyperplasia due to 21-hydroxylase Deficiency,disease,DB04652
SMP00576,21-hydroxylase deficiency (CYP21),disease,DB04652
SMP00717,Apparent mineralocorticoid excess syndrome,disease,DB04652
SMP00718,3-Beta-Hydroxysteroid Dehydrogenase Deficiency,disease,DB04652
SMP00371,Congenital Lipoid Adrenal Hyperplasia (CLAH) or Lipoid CAH,disease,DB04652
SMP00372,Adrenal Hyperplasia Type 5 or Congenital Adrenal Hyperplasia due to 17 Alpha-hydroxylase Deficiency,disease,DB04652
SMP00575,11-beta-hydroxylase deficiency (CYP11B1),disease,DB04652
SMP00578,Corticosterone methyl oxidase II deficiency - CMO II,disease,DB04652
SMP63622,Glutathione Metabolism,metabolic,DB04701
SMP00143,5-Oxoprolinuria,disease,DB04701
SMP00337,Glutathione Synthetase Deficiency,disease,DB04701
SMP00500,5-oxoprolinase deficiency,disease,DB04701
SMP00015,Glutathione Metabolism,metabolic,DB04701
SMP00183,Gamma-Glutamyltransferase Deficiency,disease,DB04701
SMP00501,Gamma-glutamyl-transpeptidase deficiency,disease,DB04701
SMP00577,Corticosterone methyl oxidase I deficiency (CMO I),disease,DB04704
SMP00566,17-alpha-hydroxylase deficiency (CYP17),disease,DB04704
SMP63672,Steroidogenesis,metabolic,DB04704
SMP00130,Steroidogenesis,metabolic,DB04704
SMP00373,Adrenal Hyperplasia Type 3 or Congenital Adrenal Hyperplasia due to 21-hydroxylase Deficiency,disease,DB04704
SMP00576,21-hydroxylase deficiency (CYP21),disease,DB04704
SMP00717,Apparent mineralocorticoid excess syndrome,disease,DB04704
SMP00718,3-Beta-Hydroxysteroid Dehydrogenase Deficiency,disease,DB04704
SMP00371,Congenital Lipoid Adrenal Hyperplasia (CLAH) or Lipoid CAH,disease,DB04704
SMP00372,Adrenal Hyperplasia Type 5 or Congenital Adrenal Hyperplasia due to 17 Alpha-hydroxylase Deficiency,disease,DB04704
SMP00575,11-beta-hydroxylase deficiency (CYP11B1),disease,DB04704
SMP00578,Corticosterone methyl oxidase II deficiency - CMO II,disease,DB04704
SMP00095,Alendronate Action Pathway,drug_action,DB04714
SMP00107,Zoledronate Action Pathway,drug_action,DB04714
SMP00511,Wolman disease,disease,DB04714
SMP02384,Terpenoid backbone biosynthesis,metabolic,DB04714
SMP02436,Cholesterol biosynthesis and metabolism CE(10:0),metabolic,DB04714
SMP00089,Pravastatin Action Pathway,drug_action,DB04714
SMP00112,Risedronate Action Pathway,drug_action,DB04714
SMP00209,Hypercholesterolemia,disease,DB04714
SMP00974,Secondary metabolites: methylerythritol phosphate and polyisoprenoid biosynthesis,metabolic,DB04714
SMP02381,Steroid Biosynthesis ,metabolic,DB04714
SMP00111,Cerivastatin Action Pathway,drug_action,DB04714
SMP00117,Pamidronate Action Pathway,drug_action,DB04714
SMP00131,Atorvastatin Action Pathway,drug_action,DB04714
SMP00508,Cholesteryl ester storage disease,disease,DB04714
SMP00510,Mevalonic aciduria,disease,DB04714
SMP02440,Cholesterol biosynthesis and metabolism CE(16:0),metabolic,DB04714
SMP12043,Plastoquinol-9 Biosynthesis,metabolic,DB04714
SMP63670,Steroid Biosynthesis,metabolic,DB04714
SMP00092,Rosuvastatin Action Pathway,drug_action,DB04714
SMP00119,Fluvastatin Action Pathway,drug_action,DB04714
SMP00387,CHILD Syndrome,disease,DB04714
SMP00509,Hyper-IgD syndrome,disease,DB04714
SMP00991,Secondary metabolites: isoprenoid biosynthesis (nonmevalonate pathway),metabolic,DB04714
SMP00997,Secondary Metabolites: Ubiquinol biosynthesis,metabolic,DB04714
SMP02050,Secondary Metabolites: Ubiquinol biosynthesis 2,metabolic,DB04714
SMP12042,Epoxysqualene Biosynthesis,metabolic,DB04714
SMP12049,Farnesene Biosynthesis,metabolic,DB04714
SMP00023,Steroid Biosynthesis,metabolic,DB04714
SMP00079,Ibandronate Action Pathway,drug_action,DB04714
SMP00082,Simvastatin Action Pathway,drug_action,DB04714
SMP12440,C5-Branched Dibasic Acid Metabolism,metabolic,DB04734
SMP58741,Methapyrilene H1-Antihistamine Action,drug_action,DB04819
SMP62894,Thenalidine H1-Antihistamine Action,drug_action,DB04826
SMP61047,Flunarizine H1-Antihistamine Action,drug_action,DB04841
SMP00366,Nebivolol Action Pathway,drug_action,DB04861
SMP31697,Nilotinib Inhibition of BCR-ABL,drug_action,DB04868
SMP00421,Vatalanib Action Pathway,drug_action,DB04879
SMP60058,Bepotastine H1-Antihistamine Action,drug_action,DB04890
SMP00279,Ximelagatran Action Pathway,drug_action,DB04898
SMP00600,Irinotecan Metabolism Pathway,drug_metabolism,DB05482
SMP00433,Irinotecan Action Pathway,drug_action,DB05482
SMP63594,Androgen and Estrogen Metabolism,metabolic,DB05804
SMP00356,17-beta Hydroxysteroid Dehydrogenase III Deficiency,disease,DB05804
SMP00565,Aromatase deficiency,disease,DB05804
SMP00068,Androgen and Estrogen Metabolism,metabolic,DB05804
SMP00685,Alvimopan Action Pathway,drug_action,DB06274
SMP59114,Levocetirizine H1-Antihistamine Action,drug_action,DB06282
SMP31698,Bosutinib Inhibition of BCR-ABL,drug_action,DB06616
SMP57583,Mepyramine H1-Antihistamine Action,drug_action,DB06691
SMP00288,Aprotinin Action Pathway,drug_action,DB06692
SMP00713,Arbekacin Action Pathway,drug_action,DB06696
SMP00651,Artemether Metabolism Pathway,drug_metabolism,DB06697
SMP60744,Betahistine H1-Antihistamine Action,drug_action,DB06698
SMP00636,Venlafaxine Metabolism Pathway,drug_metabolism,DB06700
SMP00700,Lornoxicam Action Pathway,drug_action,DB06725
SMP00426,Fluoxetine Action Pathway,drug_action,DB06731
SMP00646,Fluoxetine Metabolism Pathway,drug_metabolism,DB06731
SMP00690,Ketobemidone  Action Pathway,drug_action,DB06738
SMP62881,Alcaftadine H1-Antihistamine Action,drug_action,DB06766
SMP00933,glycerol metabolism III (sn-glycero-3-phosphoethanolamine),metabolic,DB06770
SMP00934,glycerol metabolism IV (glycerophosphoglycerol),metabolic,DB06770
SMP00854, hexuronide and hexuronate degradation,metabolic,DB06770
SMP00932,glycerol metabolism II,metabolic,DB06770
SMP00935,glycerol metabolism V (glycerophosphoserine),metabolic,DB06770
SMP00315,Cerebrotendinous Xanthomatosis (CTX),disease,DB06777
SMP00035,Bile Acid Biosynthesis,metabolic,DB06777
SMP00317,Familial Hypercholanemia (FHCA),disease,DB06777
SMP00720,27-Hydroxylase Deficiency,disease,DB06777
SMP63601,Bile Acid Biosynthesis,metabolic,DB06777
SMP00314,Congenital Bile Acid Synthesis Defect Type II,disease,DB06777
SMP00316,Zellweger Syndrome,disease,DB06777
SMP00318,Congenital Bile Acid Synthesis Defect Type III,disease,DB06777
SMP00702,Nepafenac Action Pathway,drug_action,DB06802
SMP30406,Androstenedione Metabolism,metabolic,DB07375
SMP63688,Androstenedione Metabolism,metabolic,DB07375
SMP63594,Androgen and Estrogen Metabolism,metabolic,DB07447
SMP00356,17-beta Hydroxysteroid Dehydrogenase III Deficiency,disease,DB07447
SMP00565,Aromatase deficiency,disease,DB07447
SMP00068,Androgen and Estrogen Metabolism,metabolic,DB07447
SMP00006,Tyrosine Metabolism,metabolic,DB07718
SMP00494,"Tyrosinemia, transient, of the newborn",disease,DB07718
SMP00369,Tyrosinemia Type 2 (or Richner-Hanhart syndrome),disease,DB07718
SMP00370,Tyrosinemia Type 3 (TYRO3),disease,DB07718
SMP02352,Tyrosine metabolism,metabolic,DB07718
SMP00206,Phenylketonuria,disease,DB07718
SMP02442,Phenylalanine metabolism,metabolic,DB07718
SMP02457,Tyrosine metabolism,metabolic,DB07718
SMP63684,Tyrosine Metabolism,metabolic,DB07718
SMP00218,Tyrosinemia Type I,disease,DB07718
SMP00429,Disulfiram Action Pathway,drug_action,DB07718
SMP00826,tyrosine biosynthesis,metabolic,DB07718
SMP63471,Isoquinoline Alkaloid Biosynthesis,metabolic,DB07718
SMP63649,Phenylalanine and Tyrosine Metabolism,metabolic,DB07718
SMP00008,Phenylalanine and Tyrosine Metabolism,metabolic,DB07718
SMP00169,Alkaptonuria,disease,DB07718
SMP00190,Hawkinsinuria,disease,DB07718
SMP00498,Dopamine beta-hydroxylase deficiency,disease,DB07718
SMP00533,Monoamine oxidase-a deficiency (MAO-A),disease,DB07718
SMP12043,Plastoquinol-9 Biosynthesis,metabolic,DB07718
SMP00095,Alendronate Action Pathway,drug_action,DB07780
SMP00107,Zoledronate Action Pathway,drug_action,DB07780
SMP00342,Hereditary Coproporphyria (HCP),disease,DB07780
SMP00511,Wolman disease,disease,DB07780
SMP02384,Terpenoid backbone biosynthesis,metabolic,DB07780
SMP02436,Cholesterol biosynthesis and metabolism CE(10:0),metabolic,DB07780
SMP00089,Pravastatin Action Pathway,drug_action,DB07780
SMP00112,Risedronate Action Pathway,drug_action,DB07780
SMP00209,Hypercholesterolemia,disease,DB07780
SMP00953,Porphyrin metabolism,metabolic,DB07780
SMP00974,Secondary metabolites: methylerythritol phosphate and polyisoprenoid biosynthesis,metabolic,DB07780
SMP02381,Steroid Biosynthesis ,metabolic,DB07780
SMP63655,Porphyrin Metabolism,metabolic,DB07780
SMP00111,Cerivastatin Action Pathway,drug_action,DB07780
SMP00117,Pamidronate Action Pathway,drug_action,DB07780
SMP00131,Atorvastatin Action Pathway,drug_action,DB07780
SMP00508,Cholesteryl ester storage disease,disease,DB07780
SMP00510,Mevalonic aciduria,disease,DB07780
SMP02440,Cholesterol biosynthesis and metabolism CE(16:0),metabolic,DB07780
SMP63670,Steroid Biosynthesis,metabolic,DB07780
SMP00092,Rosuvastatin Action Pathway,drug_action,DB07780
SMP00119,Fluvastatin Action Pathway,drug_action,DB07780
SMP00345,Congenital Erythropoietic Porphyria (CEP) or Gunther Disease,disease,DB07780
SMP00346,Porphyria Variegata (PV),disease,DB07780
SMP00387,CHILD Syndrome,disease,DB07780
SMP00509,Hyper-IgD syndrome,disease,DB07780
SMP00997,Secondary Metabolites: Ubiquinol biosynthesis,metabolic,DB07780
SMP02050,Secondary Metabolites: Ubiquinol biosynthesis 2,metabolic,DB07780
SMP02363,Porphyrin Metabolism ,metabolic,DB07780
SMP12042,Epoxysqualene Biosynthesis,metabolic,DB07780
SMP12071,"Gibberellin Biosynthesis III (Non C-3, Non C-13 Hydroxylation)",metabolic,DB07815
SMP12069,Gibberellin Biosynthesis I (Early C-3 Hydroxylation),metabolic,DB07815
SMP00456,Fatty Acid Biosynthesis,metabolic,DB07930
SMP02360,Fatty Acid Biosynthesis ,metabolic,DB07930
SMP63613,Fatty Acid Biosynthesis,metabolic,DB07930
SMP63693,Tryptophan Metabolism,metabolic,DB07950
SMP00063,Tryptophan Metabolism,metabolic,DB07950
SMP01037,fatty acid oxidation (myristate),metabolic,DB08231
SMP00456,Fatty Acid Biosynthesis,metabolic,DB08231
SMP02360,Fatty Acid Biosynthesis ,metabolic,DB08231
SMP63613,Fatty Acid Biosynthesis,metabolic,DB08231
SMP00369,Tyrosinemia Type 2 (or Richner-Hanhart syndrome),disease,DB08327
SMP00370,Tyrosinemia Type 3 (TYRO3),disease,DB08327
SMP00006,Tyrosine Metabolism,metabolic,DB08327
SMP00494,"Tyrosinemia, transient, of the newborn",disease,DB08327
SMP00206,Phenylketonuria,disease,DB08327
SMP02457,Tyrosine metabolism,metabolic,DB08327
SMP63684,Tyrosine Metabolism,metabolic,DB08327
SMP00218,Tyrosinemia Type I,disease,DB08327
SMP00429,Disulfiram Action Pathway,drug_action,DB08327
