synonyms,polypeptide_id
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"Liver-specific organic anion transporter 1,LST-1,LST1,OATP-2,OATP-C,OATP1B1,OATP2,OATPC,SLC21A6,Sodium-independent organic anion-transporting polypeptide 2,Solute carrier family 21 member 6",Q9Y6L6
"Liver-specific organic anion transporter 2,LST-2,LST2,OATP-8,OATP1B3,OATP8,Organic anion transporter 8,Organic anion-transporting polypeptide 8,SLC21A8,Solute carrier family 21 member 8",Q9NPD5
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"ABCP,BCRP,BCRP1,Breast cancer resistance protein,CDw338,Mitoxantrone resistance-associated protein,MXR,Placenta-specific ATP-binding cassette transporter,Urate exporter",Q9UNQ0
"ABCP,BCRP,BCRP1,Breast cancer resistance protein,CDw338,Mitoxantrone resistance-associated protein,MXR,Placenta-specific ATP-binding cassette transporter,Urate exporter",Q9UNQ0
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"Liver-specific organic anion transporter 1,LST-1,LST1,OATP-2,OATP-C,OATP1B1,OATP2,OATPC,SLC21A6,Sodium-independent organic anion-transporting polypeptide 2,Solute carrier family 21 member 6",Q9Y6L6
"Liver-specific organic anion transporter 2,LST-2,LST2,OATP-8,OATP1B3,OATP8,Organic anion transporter 8,Organic anion-transporting polypeptide 8,SLC21A8,Solute carrier family 21 member 8",Q9NPD5
"hOAT1,hPAHT,hROAT1,OAT1,Organic anion transporter 1,PAH transporter,PAHT,Renal organic anion transporter 1",Q4U2R8
"C15orf6,CDRC2,PDRC2,Rh family type C glycoprotein,Rh glycoprotein kidney,Rh type C glycoprotein,Rhesus blood group family type C glycoprotein,RHGK,Tumor-related protein DRC2",Q9UBD6
"hOAT2,NLT,Novel liver transporter,OAT2,Organic anion transporter 2",Q9Y694
"ENT1,Equilibrative NBMPR-sensitive nucleoside transporter,Equilibrative nitrobenzylmercaptopurine riboside-sensitive nucleoside transporter,Nucleoside transporter, es-type,Solute carrier family 29 member 1",Q99808
"36 kDa nucleolar protein HNP36,Delayed-early response protein 12,DER12,ENT2,Equilibrative NBMPR-insensitive nucleoside transporter,Equilibrative nitrobenzylmercaptopurine riboside-insensitive nucleoside transporter,HNP36,Hydrophobic nucleolar protein, 36 kDa,Nucleoside transporter, ei-type,Solute carrier family 29 member 2",Q14542
"CNT 1,CNT1,Concentrative nucleoside transporter 1,hCNT1,Na(+)/nucleoside cotransporter 1,Sodium-coupled nucleoside transporter 1,Solute carrier family 28 member 1",O00337
"CNT 2,CNT2,Concentrative nucleoside transporter 2,hCNT2,Na(+)/nucleoside cotransporter 2,Sodium-coupled nucleoside transporter 2,Sodium/purine nucleoside co-transporter,Solute carrier family 28 member 2,SPNT",O43868
"CNT 3,CNT3,Concentrative Na(+)-nucleoside cotransporter 3,hCNT3",Q9HAS3
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"ABCP,BCRP,BCRP1,Breast cancer resistance protein,CDw338,Mitoxantrone resistance-associated protein,MXR,Placenta-specific ATP-binding cassette transporter,Urate exporter",Q9UNQ0
"Glucose transporter type 1, erythrocyte/brain,GLUT-1,GLUT1,HepG2 glucose transporter",P11166
"Glucose transporter type 2, liver,GLUT-2,GLUT2",P11168
"Glucose transporter type 3, brain,GLUT-3,GLUT3",P11169
"Glucose transporter type 4, insulin-responsive,GLUT-4,GLUT4",P14672
"Glucose transporter type 6,Glucose transporter type 9,GLUT-6,GLUT-9,GLUT9",Q9UGQ3
"Glucose transporter type 7,GLUT-7,GLUT7",Q6PXP3
"Glucose transporter type 8,Glucose transporter type X1,GLUT-8,GLUT8,GLUTX1",Q9NY64
"Glucose transporter type 9,GLUT-9,GLUT9",Q9NRM0
"Glucose transporter type 10,GLUT-10,GLUT10",O95528
"Glucose transporter type 10,Glucose transporter type 11,GLUT-10,GLUT-11,GLUT10,GLUT11",Q9BYW1
"Glucose transporter type 12,GLUT-12,GLUT12,GLUT8",Q8TD20
"High affinity sodium-glucose cotransporter,Na(+)/glucose cotransporter 1,NAGT,SGLT1,Solute carrier family 5 member 1",P13866
"Glucose transporter type 2, liver,GLUT-2,GLUT2",P11168
"Fructose transporter,Glucose transporter type 5, small intestine,GLUT-5,GLUT5",P22732
"NAT1,NET,NET1,Norepinephrine transporter,SLC6A5,Solute carrier family 6 member 2",P23975
"
    ",Q99870
"ATP-binding cassette sub-family C member 2,Canalicular multidrug resistance protein,CMOAT,CMOAT1,CMRP,MRP2,Multidrug resistance-associated protein 2",Q92887
"Gibbon ape leukemia virus receptor 1,GLVR-1,GLVR1,Leukemia virus receptor 1 homolog,Phosphate transporter 1,PiT-1,PIT1,Solute carrier family 20 member 1",Q8WUM9
"Gibbon ape leukemia virus receptor 2,GLVR-2,GLVR2,hPit2,Phosphate transporter 2,PiT-2,PIT2,Solute carrier family 20 member 2",Q08357
"Na(+)-dependent phosphate cotransporter 2A,Na(+)/Pi cotransporter 2A,NaPi-2a,NaPi-3,NPT2,SLC17A2,Sodium-phosphate transport protein 2A,Sodium/phosphate cotransporter 2A,Solute carrier family 34 member 1",Q06495
"Na(+)-dependent phosphate cotransporter 2B,Na(+)/Pi cotransporter 2B,NaPi-2b,NaPi3b,Sodium-phosphate transport protein 2B,Sodium/phosphate cotransporter 2B,Solute carrier family 34 member 2",O95436
"Na(+)-dependent phosphate cotransporter 2C,Na(+)/Pi cotransporter 2C,NaPi-2c,NPT2C,NPTIIC,Sodium-phosphate transport protein 2C,Sodium/inorganic phosphate cotransporter IIC,Sodium/phosphate cotransporter 2C,Solute carrier family 34 member 3",Q8N130
"2.7.11.1,CHAK2,Channel kinase 2,Melastatin-related TRP cation channel 6",Q9BX84
"
    ",Q96GZ6
"ACDP2,Ancient conserved domain-containing protein 2,Cyclin-M2",Q9H8M5
"2.7.11.1,CHAK1,Channel-kinase 1,Long transient receptor potential channel 7,LTrpC-7,LTRPC7",Q96QT4
"CNC,Na(+)/Ca(2+)-exchange protein 1,NCX1,Solute carrier family 8 member 1",P32418
"Ca(v)3.3,KIAA1120,Voltage-gated calcium channel subunit alpha Cav3.3",Q9P0X4
"Glucose transporter type 4, insulin-responsive,GLUT-4,GLUT4",P14672
"Glucose transporter type 2, liver,GLUT-2,GLUT2",P11168
"Glucose transporter type 1, erythrocyte/brain,GLUT-1,GLUT1,HepG2 glucose transporter",P11166
"Glucose transporter type 3, brain,GLUT-3,GLUT3",P11169
"Glucose transporter type 9,GLUT-9,GLUT9",Q9NRM0
"Fructose transporter,Glucose transporter type 5, small intestine,GLUT-5,GLUT5",P22732
"Glucose transporter type 6,Glucose transporter type 9,GLUT-6,GLUT-9,GLUT9",Q9UGQ3
"Glucose transporter type 7,GLUT-7,GLUT7",Q6PXP3
"Glucose transporter type 8,Glucose transporter type X1,GLUT-8,GLUT8,GLUTX1",Q9NY64
"Glucose transporter type 10,GLUT-10,GLUT10",O95528
"Glucose transporter type 10,Glucose transporter type 11,GLUT-10,GLUT-11,GLUT10,GLUT11",Q9BYW1
"Glucose transporter type 12,GLUT-12,GLUT12,GLUT8",Q8TD20
"NAT1,NET,NET1,Norepinephrine transporter,SLC6A5,Solute carrier family 6 member 2",P23975
"Breast carcinoma-associated antigen DF3,CA 15-3,Cancer antigen 15-3,Carcinoma-associated mucin,EMA,Episialin,H23AG,KL-6,Krebs von den Lungen-6,MUC-1,Peanut-reactive urinary mucin,PEM,PEMT,Polymorphic epithelial mucin,PUM,Tumor-associated epithelial membrane antigen,Tumor-associated mucin",P15941
"Calcium transport protein 1,CaT-L,CaT-like,CaT1,ECAC2,Epithelial calcium channel 2,TrpV6",Q9H1D0
"CNC,Na(+)/Ca(2+)-exchange protein 1,NCX1,Solute carrier family 8 member 1",P32418
"Calcium transport protein 2,CaT2,ECaC,ECAC1,Epithelial calcium channel 1,Osm-9-like TRP channel 3,OTRPC3,TrpV5",Q9NQA5
"RYDR,RYR-1,Skeletal muscle calcium release channel,Skeletal muscle ryanodine receptor,Skeletal muscle-type ryanodine receptor,Type 1 ryanodine receptor",P21817
"Cardiac muscle ryanodine receptor,Cardiac muscle ryanodine receptor-calcium release channel,RYR-2,Type 2 ryanodine receptor",Q92736
"PKD2L,PKDL,Polycystin-2 homolog,Polycystin-2L1,Polycystin-L,Polycystin-L1,TRPP3",Q9P0L9
"Brain ryanodine receptor-calcium release channel,Brain-type ryanodine receptor,HBRR,RYR-3,Type 3 ryanodine receptor",Q15413
"PC1-like 3 protein,Polycystin-1L3",Q7Z443
CatSper1,Q8NEC5
"CACH2,CACN2,CACNL1A1,Calcium channel, L type, alpha-1 polypeptide, isoform 1, cardiac muscle,CCHL1A1,Voltage-gated calcium channel subunit alpha Cav1.2",Q13936
"BI,Brain calcium channel I,CACH4,CACN3,CACNL1A4,Calcium channel, L type, alpha-1 polypeptide isoform 4,Voltage-gated calcium channel subunit alpha Cav2.1",O00555
"Cav3.1c,KIAA1123,NBR13,Voltage-gated calcium channel subunit alpha Cav3.1",O43497
"BII,Brain calcium channel II,CACH6,CACNL1A6,Calcium channel, L type, alpha-1 polypeptide, isoform 6,Voltage-gated calcium channel subunit alpha Cav2.3",Q15878
"Basolateral Na-K-Cl symporter,Bumetanide-sensitive sodium-(potassium)-chloride cotransporter 1,NKCC1",P55011
"Bumetanide-sensitive sodium-(potassium)-chloride cotransporter 2,Kidney-specific Na-K-Cl symporter,NKCC2",Q13621
"SELP,SeP",P49908
"Alpha-TTP,TPP1",P49638
"TAP3,Tocopherol-associated protein 3",Q9UDX3
"Alpha-tocopherol-associated protein,C22orf6,hTAP,KIAA1186,KIAA1658,SPF,Squalene transfer protein,Supernatant protein factor,TAP",O76054
"TAP2,Tocopherol-associated protein 2",Q9UDX4
"apoB-48R,APOB48R,Apolipoprotein B-100 receptor,Apolipoprotein B-48 receptor,Apolipoprotein B48 receptor",Q0VD83
"CD36 and LIMPII analogous 1,CD36 antigen-like 1,CD36L1,CLA-1,CLA1,Collagen type I receptor, thrombospondin receptor-like 1,SR-BI,SRB1",Q8WTV0
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"G21,HCP1,Heme carrier protein 1,PCFT,PCFT/HCP1,Solute carrier family 46 member 1",Q96NT5
"FLOT1,FOLT,IFC-1,Intestinal folate carrier 1,Placental folate transporter,Reduced folate carrier protein,RFC,RFC1,Solute carrier family 19 member 1",P41440
"Gibbon ape leukemia virus receptor 1,GLVR-1,GLVR1,Leukemia virus receptor 1 homolog,Phosphate transporter 1,PiT-1,PIT1,Solute carrier family 20 member 1",Q8WUM9
"Gibbon ape leukemia virus receptor 2,GLVR-2,GLVR2,hPit2,Phosphate transporter 2,PiT-2,PIT2,Solute carrier family 20 member 2",Q08357
"Na(+)-dependent phosphate cotransporter 2A,Na(+)/Pi cotransporter 2A,NaPi-2a,NaPi-3,NPT2,SLC17A2,Sodium-phosphate transport protein 2A,Sodium/phosphate cotransporter 2A,Solute carrier family 34 member 1",Q06495
"Na(+)-dependent phosphate cotransporter 2B,Na(+)/Pi cotransporter 2B,NaPi-2b,NaPi3b,Sodium-phosphate transport protein 2B,Sodium/phosphate cotransporter 2B,Solute carrier family 34 member 2",O95436
"Na(+)-dependent phosphate cotransporter 2C,Na(+)/Pi cotransporter 2C,NaPi-2c,NPT2C,NPTIIC,Sodium-phosphate transport protein 2C,Sodium/inorganic phosphate cotransporter IIC,Sodium/phosphate cotransporter 2C,Solute carrier family 34 member 3",Q8N130
"Calcium transport protein 1,CaT-L,CaT-like,CaT1,ECAC2,Epithelial calcium channel 2,TrpV6",Q9H1D0
"CNC,Na(+)/Ca(2+)-exchange protein 1,NCX1,Solute carrier family 8 member 1",P32418
"Calcium transport protein 2,CaT2,ECaC,ECAC1,Epithelial calcium channel 1,Osm-9-like TRP channel 3,OTRPC3,TrpV5",Q9NQA5
"RYDR,RYR-1,Skeletal muscle calcium release channel,Skeletal muscle ryanodine receptor,Skeletal muscle-type ryanodine receptor,Type 1 ryanodine receptor",P21817
"Cardiac muscle ryanodine receptor,Cardiac muscle ryanodine receptor-calcium release channel,RYR-2,Type 2 ryanodine receptor",Q92736
"PKD2L,PKDL,Polycystin-2 homolog,Polycystin-2L1,Polycystin-L,Polycystin-L1,TRPP3",Q9P0L9
"Brain ryanodine receptor-calcium release channel,Brain-type ryanodine receptor,HBRR,RYR-3,Type 3 ryanodine receptor",Q15413
"PC1-like 3 protein,Polycystin-1L3",Q7Z443
CatSper1,Q8NEC5
"CACH2,CACN2,CACNL1A1,Calcium channel, L type, alpha-1 polypeptide, isoform 1, cardiac muscle,CCHL1A1,Voltage-gated calcium channel subunit alpha Cav1.2",Q13936
"BI,Brain calcium channel I,CACH4,CACN3,CACNL1A4,Calcium channel, L type, alpha-1 polypeptide isoform 4,Voltage-gated calcium channel subunit alpha Cav2.1",O00555
"Cav3.1c,KIAA1123,NBR13,Voltage-gated calcium channel subunit alpha Cav3.1",O43497
"BII,Brain calcium channel II,CACH6,CACNL1A6,Calcium channel, L type, alpha-1 polypeptide, isoform 6,Voltage-gated calcium channel subunit alpha Cav2.3",Q15878
"Liver-specific organic anion transporter 1,LST-1,LST1,OATP-2,OATP-C,OATP1B1,OATP2,OATPC,SLC21A6,Sodium-independent organic anion-transporting polypeptide 2,Solute carrier family 21 member 6",Q9Y6L6
"Liver-specific organic anion transporter 2,LST-2,LST2,OATP-8,OATP1B3,OATP8,Organic anion transporter 8,Organic anion-transporting polypeptide 8,SLC21A8,Solute carrier family 21 member 8",Q9NPD5
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"ABCP,BCRP,BCRP1,Breast cancer resistance protein,CDw338,Mitoxantrone resistance-associated protein,MXR,Placenta-specific ATP-binding cassette transporter,Urate exporter",Q9UNQ0
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"ABCP,BCRP,BCRP1,Breast cancer resistance protein,CDw338,Mitoxantrone resistance-associated protein,MXR,Placenta-specific ATP-binding cassette transporter,Urate exporter",Q9UNQ0
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"Liver-specific organic anion transporter 1,LST-1,LST1,OATP-2,OATP-C,OATP1B1,OATP2,OATPC,SLC21A6,Sodium-independent organic anion-transporting polypeptide 2,Solute carrier family 21 member 6",Q9Y6L6
"Liver-specific organic anion transporter 2,LST-2,LST2,OATP-8,OATP1B3,OATP8,Organic anion transporter 8,Organic anion-transporting polypeptide 8,SLC21A8,Solute carrier family 21 member 8",Q9NPD5
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"ABCP,BCRP,BCRP1,Breast cancer resistance protein,CDw338,Mitoxantrone resistance-associated protein,MXR,Placenta-specific ATP-binding cassette transporter,Urate exporter",Q9UNQ0
"INSP3R1,IP3 receptor isoform 1,IP3R 1,Type 1 inositol 1,4,5-trisphosphate receptor,Type 1 InsP3 receptor",Q14643
"ABCB5 P-gp,P-glycoprotein ABCB5",Q2M3G0
"OATP,OATP-1,OATP-A,OATP1,OATP1A2,Organic anion-transporting polypeptide 1,SLC21A3,Sodium-independent organic anion transporter,Solute carrier family 21 member 3",P46721
"KIAA0880,OATP-B,OATP-RP2,OATP2B1,OATPB,OATPRP2,Organic anion transporter B,Organic anion transporter polypeptide-related protein 2,SLC21A9,Solute carrier family 21 member 9",O94956
"hOCT1,OCT1,Organic cation transporter 1",O15245
"OATP,OATP-1,OATP-A,OATP1,OATP1A2,Organic anion-transporting polypeptide 1,SLC21A3,Sodium-independent organic anion transporter,Solute carrier family 21 member 3",P46721
"KIAA0880,OATP-B,OATP-RP2,OATP2B1,OATPB,OATPRP2,Organic anion transporter B,Organic anion transporter polypeptide-related protein 2,SLC21A9,Solute carrier family 21 member 9",O94956
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"ABCP,BCRP,BCRP1,Breast cancer resistance protein,CDw338,Mitoxantrone resistance-associated protein,MXR,Placenta-specific ATP-binding cassette transporter,Urate exporter",Q9UNQ0
"Liver-specific organic anion transporter 1,LST-1,LST1,OATP-2,OATP-C,OATP1B1,OATP2,OATPC,SLC21A6,Sodium-independent organic anion-transporting polypeptide 2,Solute carrier family 21 member 6",Q9Y6L6
"Liver-specific organic anion transporter 2,LST-2,LST2,OATP-8,OATP1B3,OATP8,Organic anion transporter 8,Organic anion-transporting polypeptide 8,SLC21A8,Solute carrier family 21 member 8",Q9NPD5
"KIAA0880,OATP-B,OATP-RP2,OATP2B1,OATPB,OATPRP2,Organic anion transporter B,Organic anion transporter polypeptide-related protein 2,SLC21A9,Solute carrier family 21 member 9",O94956
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"ABCP,BCRP,BCRP1,Breast cancer resistance protein,CDw338,Mitoxantrone resistance-associated protein,MXR,Placenta-specific ATP-binding cassette transporter,Urate exporter",Q9UNQ0
"hOCT2,OCT2,Organic cation transporter 2",O15244
"Alpha-TTP,TPP1",P49638
"CD36 and LIMPII analogous 1,CD36 antigen-like 1,CD36L1,CLA-1,CLA1,Collagen type I receptor, thrombospondin receptor-like 1,SR-BI,SRB1",Q8WTV0
Niemann-Pick C1-like protein 1 precursor,Q9UHC9
Sterolin-1,Q9H222
Sterolin-2,Q9H221
"ABC-1,ABC1,ATP-binding cassette 1,ATP-binding cassette transporter 1,CERP,Cholesterol efflux regulatory protein",O95477
"TAP3,Tocopherol-associated protein 3",Q9UDX3
"Alpha-tocopherol-associated protein,C22orf6,hTAP,KIAA1186,KIAA1658,SPF,Squalene transfer protein,Supernatant protein factor,TAP",O76054
"TAP2,Tocopherol-associated protein 2",Q9UDX4
"apoB-48R,APOB48R,Apolipoprotein B-100 receptor,Apolipoprotein B-48 receptor,Apolipoprotein B48 receptor",Q0VD83
"ABCB5 P-gp,P-glycoprotein ABCB5",Q2M3G0
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"hOCT1,OCT1,Organic cation transporter 1",O15245
"KIAA0880,OATP-B,OATP-RP2,OATP2B1,OATPB,OATPRP2,Organic anion transporter B,Organic anion transporter polypeptide-related protein 2,SLC21A9,Solute carrier family 21 member 9",O94956
"hOCT1,OCT1,Organic cation transporter 1",O15245
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"ABCB5 P-gp,P-glycoprotein ABCB5",Q2M3G0
"hOAT3,OAT3,Organic anion transporter 3",Q8TCC7
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"ABCP,BCRP,BCRP1,Breast cancer resistance protein,CDw338,Mitoxantrone resistance-associated protein,MXR,Placenta-specific ATP-binding cassette transporter,Urate exporter",Q9UNQ0
"Kidney-specific H(+)/organic cation antiporter,MATE-2,MATE2,Solute carrier family 47 member 2",Q86VL8
"hOAT1,hPAHT,hROAT1,OAT1,Organic anion transporter 1,PAH transporter,PAHT,Renal organic anion transporter 1",Q4U2R8
"hOCT1,OCT1,Organic cation transporter 1",O15245
"hOCT2,OCT2,Organic cation transporter 2",O15244
"Liver-specific organic anion transporter 2,LST-2,LST2,OATP-8,OATP1B3,OATP8,Organic anion transporter 8,Organic anion-transporting polypeptide 8,SLC21A8,Solute carrier family 21 member 8",Q9NPD5
"MATE-1,MATE1,Solute carrier family 47 member 1",Q96FL8
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"ABCP,BCRP,BCRP1,Breast cancer resistance protein,CDw338,Mitoxantrone resistance-associated protein,MXR,Placenta-specific ATP-binding cassette transporter,Urate exporter",Q9UNQ0
"ABCB5 P-gp,P-glycoprotein ABCB5",Q2M3G0
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
"ABCP,BCRP,BCRP1,Breast cancer resistance protein,CDw338,Mitoxantrone resistance-associated protein,MXR,Placenta-specific ATP-binding cassette transporter,Urate exporter",Q9UNQ0
"Liver-specific organic anion transporter 1,LST-1,LST1,OATP-2,OATP-C,OATP1B1,OATP2,OATPC,SLC21A6,Sodium-independent organic anion-transporting polypeptide 2,Solute carrier family 21 member 6",Q9Y6L6
"hOCT2,OCT2,Organic cation transporter 2",O15244
"hOAT3,OAT3,Organic anion transporter 3",Q8TCC7
"MATE-1,MATE1,Solute carrier family 47 member 1",Q96FL8
"Kidney-specific H(+)/organic cation antiporter,MATE-2,MATE2,Solute carrier family 47 member 2",Q86VL8
"ABCB5 P-gp,P-glycoprotein ABCB5",Q2M3G0
"ABCP,BCRP,BCRP1,Breast cancer resistance protein,CDw338,Mitoxantrone resistance-associated protein,MXR,Placenta-specific ATP-binding cassette transporter,Urate exporter",Q9UNQ0
"3.6.3.44,ATP-binding cassette sub-family B member 1,MDR1,P-glycoprotein 1,PGY1",P08183
